        * X * * Y * * W * * WXY * * ERROR *
  
    -0.654931     0.755689    -0.537499    -0.537499     0.000000
    -0.554172     0.755689    -0.841971    -0.841971    -0.000000
    -0.453413     0.755689    -1.073054    -1.073054     0.000000
    -0.352655     0.755689    -1.232726    -1.232726     0.000000
    -0.251896     0.755689    -1.322969    -1.322969     0.000000
    -0.151138     0.755689    -1.345761    -1.345761    -0.000000
    -0.050379     0.755689    -1.303084    -1.303084     0.000000
     0.050379     0.755689    -1.196916    -1.196916     0.000000
     0.151138     0.755689    -1.029239    -1.029239     0.000000
     0.251896     0.755689    -0.802031    -0.802031    -0.000000
     0.352655     0.755689    -0.517274    -0.517274     0.000000
     0.453413     0.755689    -0.176946    -0.176946     0.000000
     0.554172     0.755689     0.216971     0.216971    -0.000000
     0.654931     0.755689     0.662499     0.662499     0.000000
    -0.453413     0.856448    -1.183054    -1.183054     0.000000
    -0.352655     0.856448    -1.338726    -1.338726     0.000000
    -0.251896     0.856448    -1.421969    -1.421969     0.000000
    -0.151138     0.856448    -1.434761    -1.434761     0.000000
    -0.050379     0.856448    -1.379084    -1.379084     0.000000
     0.050379     0.856448    -1.256916    -1.256916     0.000000
     0.151138     0.856448    -1.070239    -1.070239     0.000000
     0.251896     0.856448    -0.821031    -0.821031    -0.000000
     0.352655     0.856448    -0.511274    -0.511274     0.000000
     0.453413     0.856448    -0.142946    -0.142946    -0.000000
    -0.251896     0.957206    -1.562469    -1.562469     0.000000
    -0.151138     0.957206    -1.563261    -1.563261     0.000000
    -0.050379     0.957206    -1.492584    -1.492584     0.000000
     0.050379     0.957206    -1.352416    -1.352416     0.000000
     0.151138     0.957206    -1.144739    -1.144739     0.000000
     0.251896     0.957206    -0.871531    -0.871531     0.000000


         LA DESVIACION ESTANDAR ES :    0.10513E-06


